"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","TreeN"
"Primary",84,0.209075086966933,0.220936277867856,0.0157602646667672,230,-0.752600996982855,0.23,999,"Primary"
"Secondary",50,0.209602699528567,0.210961449833139,0.0221172960318543,490,-0.061433834525479,0.49,999,"Secondary"
