"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","TreeN"
"Primary",101,0.192130809521076,0.205519799032646,0.0202548099672589,287,-0.661027653836951,0.287,999,"Primary"
"Secondary",57,0.212774714457646,0.206122188250038,0.0214839152461166,637,0.309651482581116,0.637,999,"Secondary"
