"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","TreeN"
"Primary",63,0.515171578474739,0.509337278162997,0.021621487987448,656,0.269838057173891,0.656,999,"Primary"
"Secondary",34,0.483197553270866,0.499674112688353,0.0248471292346159,245,-0.663117226215915,0.245,999,"Secondary"
