"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","TreeN"
"Primary",60,0.513943794460094,0.508572358386477,0.0220257216953881,652,0.243871058932982,0.652,999,"Primary"
"Secondary",29,0.454523360766449,0.486544826185029,0.0253338333390473,86,-1.26398026662728,0.086,999,"Secondary"
